../datosEntrenamiento/ImagenesCaras/s1/10.pgm, 1,
../datosEntrenamiento/ImagenesCaras/s1/5.pgm, 1,
../datosEntrenamiento/ImagenesCaras/s2/5.pgm, 2,
../datosEntrenamiento/ImagenesCaras/s2/4.pgm, 2,
../datosEntrenamiento/ImagenesCaras/s3/6.pgm, 3,
../datosEntrenamiento/ImagenesCaras/s3/2.pgm, 3,
../datosEntrenamiento/ImagenesCaras/s4/9.pgm, 4,
../datosEntrenamiento/ImagenesCaras/s4/2.pgm, 4,
../datosEntrenamiento/ImagenesCaras/s5/1.pgm, 5,
../datosEntrenamiento/ImagenesCaras/s5/4.pgm, 5,
../datosEntrenamiento/ImagenesCaras/s6/4.pgm, 6,
../datosEntrenamiento/ImagenesCaras/s6/9.pgm, 6,
../datosEntrenamiento/ImagenesCaras/s7/1.pgm, 7,
../datosEntrenamiento/ImagenesCaras/s7/4.pgm, 7,
../datosEntrenamiento/ImagenesCaras/s8/1.pgm, 8,
../datosEntrenamiento/ImagenesCaras/s8/5.pgm, 8,
../datosEntrenamiento/ImagenesCaras/s9/10.pgm, 9,
../datosEntrenamiento/ImagenesCaras/s9/7.pgm, 9,
../datosEntrenamiento/ImagenesCaras/s10/3.pgm, 10,
../datosEntrenamiento/ImagenesCaras/s10/8.pgm, 10,
../datosEntrenamiento/ImagenesCaras/s11/6.pgm, 11,
../datosEntrenamiento/ImagenesCaras/s11/8.pgm, 11,
../datosEntrenamiento/ImagenesCaras/s12/3.pgm, 12,
../datosEntrenamiento/ImagenesCaras/s12/8.pgm, 12,
../datosEntrenamiento/ImagenesCaras/s13/7.pgm, 13,
../datosEntrenamiento/ImagenesCaras/s13/4.pgm, 13,
../datosEntrenamiento/ImagenesCaras/s14/10.pgm, 14,
../datosEntrenamiento/ImagenesCaras/s14/3.pgm, 14,
../datosEntrenamiento/ImagenesCaras/s15/4.pgm, 15,
../datosEntrenamiento/ImagenesCaras/s15/7.pgm, 15,
../datosEntrenamiento/ImagenesCaras/s16/1.pgm, 16,
../datosEntrenamiento/ImagenesCaras/s16/3.pgm, 16,
../datosEntrenamiento/ImagenesCaras/s17/2.pgm, 17,
../datosEntrenamiento/ImagenesCaras/s17/6.pgm, 17,
../datosEntrenamiento/ImagenesCaras/s18/8.pgm, 18,
../datosEntrenamiento/ImagenesCaras/s18/10.pgm, 18,
../datosEntrenamiento/ImagenesCaras/s19/9.pgm, 19,
../datosEntrenamiento/ImagenesCaras/s19/7.pgm, 19,
../datosEntrenamiento/ImagenesCaras/s20/7.pgm, 20,
../datosEntrenamiento/ImagenesCaras/s20/6.pgm, 20,
../datosEntrenamiento/ImagenesCaras/s21/3.pgm, 21,
../datosEntrenamiento/ImagenesCaras/s21/2.pgm, 21,
../datosEntrenamiento/ImagenesCaras/s22/4.pgm, 22,
../datosEntrenamiento/ImagenesCaras/s22/7.pgm, 22,
../datosEntrenamiento/ImagenesCaras/s23/6.pgm, 23,
../datosEntrenamiento/ImagenesCaras/s23/10.pgm, 23,
../datosEntrenamiento/ImagenesCaras/s24/9.pgm, 24,
../datosEntrenamiento/ImagenesCaras/s24/7.pgm, 24,
../datosEntrenamiento/ImagenesCaras/s25/9.pgm, 25,
../datosEntrenamiento/ImagenesCaras/s25/7.pgm, 25,
../datosEntrenamiento/ImagenesCaras/s26/7.pgm, 26,
../datosEntrenamiento/ImagenesCaras/s26/8.pgm, 26,
../datosEntrenamiento/ImagenesCaras/s27/4.pgm, 27,
../datosEntrenamiento/ImagenesCaras/s27/6.pgm, 27,
../datosEntrenamiento/ImagenesCaras/s28/9.pgm, 28,
../datosEntrenamiento/ImagenesCaras/s28/8.pgm, 28,
../datosEntrenamiento/ImagenesCaras/s29/5.pgm, 29,
../datosEntrenamiento/ImagenesCaras/s29/8.pgm, 29,
../datosEntrenamiento/ImagenesCaras/s30/8.pgm, 30,
../datosEntrenamiento/ImagenesCaras/s30/5.pgm, 30,
../datosEntrenamiento/ImagenesCaras/s31/7.pgm, 31,
../datosEntrenamiento/ImagenesCaras/s31/1.pgm, 31,
../datosEntrenamiento/ImagenesCaras/s32/10.pgm, 32,
../datosEntrenamiento/ImagenesCaras/s32/8.pgm, 32,
../datosEntrenamiento/ImagenesCaras/s33/7.pgm, 33,
../datosEntrenamiento/ImagenesCaras/s33/6.pgm, 33,
../datosEntrenamiento/ImagenesCaras/s34/1.pgm, 34,
../datosEntrenamiento/ImagenesCaras/s34/6.pgm, 34,
../datosEntrenamiento/ImagenesCaras/s35/9.pgm, 35,
../datosEntrenamiento/ImagenesCaras/s35/7.pgm, 35,
../datosEntrenamiento/ImagenesCaras/s36/4.pgm, 36,
../datosEntrenamiento/ImagenesCaras/s36/6.pgm, 36,
../datosEntrenamiento/ImagenesCaras/s37/1.pgm, 37,
../datosEntrenamiento/ImagenesCaras/s37/5.pgm, 37,
../datosEntrenamiento/ImagenesCaras/s38/6.pgm, 38,
../datosEntrenamiento/ImagenesCaras/s38/9.pgm, 38,
../datosEntrenamiento/ImagenesCaras/s39/6.pgm, 39,
../datosEntrenamiento/ImagenesCaras/s39/5.pgm, 39,
../datosEntrenamiento/ImagenesCaras/s40/4.pgm, 40,
../datosEntrenamiento/ImagenesCaras/s40/9.pgm, 40,
../datosEntrenamiento/ImagenesCaras/s41/10.pgm, 41,
../datosEntrenamiento/ImagenesCaras/s41/6.pgm, 41,
