../datosEntrenamiento/ImagenesCaras/s1/6.pgm, 1,
../datosEntrenamiento/ImagenesCaras/s1/2.pgm, 1,
../datosEntrenamiento/ImagenesCaras/s1/1.pgm, 1,
../datosEntrenamiento/ImagenesCaras/s1/10.pgm, 1,
../datosEntrenamiento/ImagenesCaras/s1/3.pgm, 1,
../datosEntrenamiento/ImagenesCaras/s2/5.pgm, 2,
../datosEntrenamiento/ImagenesCaras/s2/7.pgm, 2,
../datosEntrenamiento/ImagenesCaras/s2/3.pgm, 2,
../datosEntrenamiento/ImagenesCaras/s2/2.pgm, 2,
../datosEntrenamiento/ImagenesCaras/s2/4.pgm, 2,
../datosEntrenamiento/ImagenesCaras/s3/2.pgm, 3,
../datosEntrenamiento/ImagenesCaras/s3/1.pgm, 3,
../datosEntrenamiento/ImagenesCaras/s3/7.pgm, 3,
../datosEntrenamiento/ImagenesCaras/s3/3.pgm, 3,
../datosEntrenamiento/ImagenesCaras/s3/9.pgm, 3,
../datosEntrenamiento/ImagenesCaras/s4/2.pgm, 4,
../datosEntrenamiento/ImagenesCaras/s4/6.pgm, 4,
../datosEntrenamiento/ImagenesCaras/s4/4.pgm, 4,
../datosEntrenamiento/ImagenesCaras/s4/9.pgm, 4,
../datosEntrenamiento/ImagenesCaras/s4/7.pgm, 4,
../datosEntrenamiento/ImagenesCaras/s5/7.pgm, 5,
../datosEntrenamiento/ImagenesCaras/s5/3.pgm, 5,
../datosEntrenamiento/ImagenesCaras/s5/5.pgm, 5,
../datosEntrenamiento/ImagenesCaras/s5/4.pgm, 5,
../datosEntrenamiento/ImagenesCaras/s5/10.pgm, 5,
../datosEntrenamiento/ImagenesCaras/s6/10.pgm, 6,
../datosEntrenamiento/ImagenesCaras/s6/2.pgm, 6,
../datosEntrenamiento/ImagenesCaras/s6/1.pgm, 6,
../datosEntrenamiento/ImagenesCaras/s6/9.pgm, 6,
../datosEntrenamiento/ImagenesCaras/s6/5.pgm, 6,
../datosEntrenamiento/ImagenesCaras/s7/8.pgm, 7,
../datosEntrenamiento/ImagenesCaras/s7/5.pgm, 7,
../datosEntrenamiento/ImagenesCaras/s7/4.pgm, 7,
../datosEntrenamiento/ImagenesCaras/s7/3.pgm, 7,
../datosEntrenamiento/ImagenesCaras/s7/1.pgm, 7,
../datosEntrenamiento/ImagenesCaras/s8/3.pgm, 8,
../datosEntrenamiento/ImagenesCaras/s8/7.pgm, 8,
../datosEntrenamiento/ImagenesCaras/s8/2.pgm, 8,
../datosEntrenamiento/ImagenesCaras/s8/10.pgm, 8,
../datosEntrenamiento/ImagenesCaras/s8/5.pgm, 8,
../datosEntrenamiento/ImagenesCaras/s9/8.pgm, 9,
../datosEntrenamiento/ImagenesCaras/s9/5.pgm, 9,
../datosEntrenamiento/ImagenesCaras/s9/10.pgm, 9,
../datosEntrenamiento/ImagenesCaras/s9/7.pgm, 9,
../datosEntrenamiento/ImagenesCaras/s9/3.pgm, 9,
../datosEntrenamiento/ImagenesCaras/s10/10.pgm, 10,
../datosEntrenamiento/ImagenesCaras/s10/9.pgm, 10,
../datosEntrenamiento/ImagenesCaras/s10/1.pgm, 10,
../datosEntrenamiento/ImagenesCaras/s10/3.pgm, 10,
../datosEntrenamiento/ImagenesCaras/s10/7.pgm, 10,
../datosEntrenamiento/ImagenesCaras/s11/7.pgm, 11,
../datosEntrenamiento/ImagenesCaras/s11/10.pgm, 11,
../datosEntrenamiento/ImagenesCaras/s11/8.pgm, 11,
../datosEntrenamiento/ImagenesCaras/s11/4.pgm, 11,
../datosEntrenamiento/ImagenesCaras/s11/5.pgm, 11,
../datosEntrenamiento/ImagenesCaras/s12/8.pgm, 12,
../datosEntrenamiento/ImagenesCaras/s12/9.pgm, 12,
../datosEntrenamiento/ImagenesCaras/s12/4.pgm, 12,
../datosEntrenamiento/ImagenesCaras/s12/1.pgm, 12,
../datosEntrenamiento/ImagenesCaras/s12/6.pgm, 12,
../datosEntrenamiento/ImagenesCaras/s13/8.pgm, 13,
../datosEntrenamiento/ImagenesCaras/s13/5.pgm, 13,
../datosEntrenamiento/ImagenesCaras/s13/9.pgm, 13,
../datosEntrenamiento/ImagenesCaras/s13/3.pgm, 13,
../datosEntrenamiento/ImagenesCaras/s13/4.pgm, 13,
../datosEntrenamiento/ImagenesCaras/s14/8.pgm, 14,
../datosEntrenamiento/ImagenesCaras/s14/6.pgm, 14,
../datosEntrenamiento/ImagenesCaras/s14/7.pgm, 14,
../datosEntrenamiento/ImagenesCaras/s14/2.pgm, 14,
../datosEntrenamiento/ImagenesCaras/s14/3.pgm, 14,
../datosEntrenamiento/ImagenesCaras/s15/9.pgm, 15,
../datosEntrenamiento/ImagenesCaras/s15/5.pgm, 15,
../datosEntrenamiento/ImagenesCaras/s15/2.pgm, 15,
../datosEntrenamiento/ImagenesCaras/s15/10.pgm, 15,
../datosEntrenamiento/ImagenesCaras/s15/3.pgm, 15,
../datosEntrenamiento/ImagenesCaras/s16/8.pgm, 16,
../datosEntrenamiento/ImagenesCaras/s16/7.pgm, 16,
../datosEntrenamiento/ImagenesCaras/s16/9.pgm, 16,
../datosEntrenamiento/ImagenesCaras/s16/10.pgm, 16,
../datosEntrenamiento/ImagenesCaras/s16/5.pgm, 16,
../datosEntrenamiento/ImagenesCaras/s17/7.pgm, 17,
../datosEntrenamiento/ImagenesCaras/s17/1.pgm, 17,
../datosEntrenamiento/ImagenesCaras/s17/3.pgm, 17,
../datosEntrenamiento/ImagenesCaras/s17/10.pgm, 17,
../datosEntrenamiento/ImagenesCaras/s17/8.pgm, 17,
../datosEntrenamiento/ImagenesCaras/s18/3.pgm, 18,
../datosEntrenamiento/ImagenesCaras/s18/1.pgm, 18,
../datosEntrenamiento/ImagenesCaras/s18/8.pgm, 18,
../datosEntrenamiento/ImagenesCaras/s18/4.pgm, 18,
../datosEntrenamiento/ImagenesCaras/s18/5.pgm, 18,
../datosEntrenamiento/ImagenesCaras/s19/4.pgm, 19,
../datosEntrenamiento/ImagenesCaras/s19/6.pgm, 19,
../datosEntrenamiento/ImagenesCaras/s19/8.pgm, 19,
../datosEntrenamiento/ImagenesCaras/s19/10.pgm, 19,
../datosEntrenamiento/ImagenesCaras/s19/2.pgm, 19,
../datosEntrenamiento/ImagenesCaras/s20/6.pgm, 20,
../datosEntrenamiento/ImagenesCaras/s20/9.pgm, 20,
../datosEntrenamiento/ImagenesCaras/s20/8.pgm, 20,
../datosEntrenamiento/ImagenesCaras/s20/1.pgm, 20,
../datosEntrenamiento/ImagenesCaras/s20/10.pgm, 20,
../datosEntrenamiento/ImagenesCaras/s21/2.pgm, 21,
../datosEntrenamiento/ImagenesCaras/s21/7.pgm, 21,
../datosEntrenamiento/ImagenesCaras/s21/9.pgm, 21,
../datosEntrenamiento/ImagenesCaras/s21/10.pgm, 21,
../datosEntrenamiento/ImagenesCaras/s21/4.pgm, 21,
../datosEntrenamiento/ImagenesCaras/s22/1.pgm, 22,
../datosEntrenamiento/ImagenesCaras/s22/3.pgm, 22,
../datosEntrenamiento/ImagenesCaras/s22/2.pgm, 22,
../datosEntrenamiento/ImagenesCaras/s22/8.pgm, 22,
../datosEntrenamiento/ImagenesCaras/s22/7.pgm, 22,
../datosEntrenamiento/ImagenesCaras/s23/4.pgm, 23,
../datosEntrenamiento/ImagenesCaras/s23/6.pgm, 23,
../datosEntrenamiento/ImagenesCaras/s23/3.pgm, 23,
../datosEntrenamiento/ImagenesCaras/s23/9.pgm, 23,
../datosEntrenamiento/ImagenesCaras/s23/2.pgm, 23,
../datosEntrenamiento/ImagenesCaras/s24/5.pgm, 24,
../datosEntrenamiento/ImagenesCaras/s24/7.pgm, 24,
../datosEntrenamiento/ImagenesCaras/s24/3.pgm, 24,
../datosEntrenamiento/ImagenesCaras/s24/1.pgm, 24,
../datosEntrenamiento/ImagenesCaras/s24/8.pgm, 24,
../datosEntrenamiento/ImagenesCaras/s25/10.pgm, 25,
../datosEntrenamiento/ImagenesCaras/s25/8.pgm, 25,
../datosEntrenamiento/ImagenesCaras/s25/6.pgm, 25,
../datosEntrenamiento/ImagenesCaras/s25/7.pgm, 25,
../datosEntrenamiento/ImagenesCaras/s25/2.pgm, 25,
../datosEntrenamiento/ImagenesCaras/s26/8.pgm, 26,
../datosEntrenamiento/ImagenesCaras/s26/2.pgm, 26,
../datosEntrenamiento/ImagenesCaras/s26/7.pgm, 26,
../datosEntrenamiento/ImagenesCaras/s26/10.pgm, 26,
../datosEntrenamiento/ImagenesCaras/s26/6.pgm, 26,
../datosEntrenamiento/ImagenesCaras/s27/8.pgm, 27,
../datosEntrenamiento/ImagenesCaras/s27/7.pgm, 27,
../datosEntrenamiento/ImagenesCaras/s27/9.pgm, 27,
../datosEntrenamiento/ImagenesCaras/s27/3.pgm, 27,
../datosEntrenamiento/ImagenesCaras/s27/2.pgm, 27,
../datosEntrenamiento/ImagenesCaras/s28/6.pgm, 28,
../datosEntrenamiento/ImagenesCaras/s28/4.pgm, 28,
../datosEntrenamiento/ImagenesCaras/s28/7.pgm, 28,
../datosEntrenamiento/ImagenesCaras/s28/1.pgm, 28,
../datosEntrenamiento/ImagenesCaras/s28/3.pgm, 28,
