../datosEntrenamiento/ImagenesCaras/s1/10.pgm, 3
../datosEntrenamiento/ImagenesCaras/s1/1.pgm, 1
../datosEntrenamiento/ImagenesCaras/s2/10.pgm, 2
../datosEntrenamiento/ImagenesCaras/s2/1.pgm, 2
../datosEntrenamiento/ImagenesCaras/s3/10.pgm, 3
../datosEntrenamiento/ImagenesCaras/s3/1.pgm, 3
../datosEntrenamiento/ImagenesCaras/s4/10.pgm, 4
../datosEntrenamiento/ImagenesCaras/s4/1.pgm, 4
../datosEntrenamiento/ImagenesCaras/s5/10.pgm, 18
../datosEntrenamiento/ImagenesCaras/s5/1.pgm, 5
../datosEntrenamiento/ImagenesCaras/s6/10.pgm, 6
../datosEntrenamiento/ImagenesCaras/s6/1.pgm, 6
../datosEntrenamiento/ImagenesCaras/s7/10.pgm, 7
../datosEntrenamiento/ImagenesCaras/s7/1.pgm, 7
../datosEntrenamiento/ImagenesCaras/s8/10.pgm, 8
../datosEntrenamiento/ImagenesCaras/s8/1.pgm, 8
../datosEntrenamiento/ImagenesCaras/s9/10.pgm, 9
../datosEntrenamiento/ImagenesCaras/s9/1.pgm, 9
../datosEntrenamiento/ImagenesCaras/s10/10.pgm, 3
../datosEntrenamiento/ImagenesCaras/s10/1.pgm, 10
../datosEntrenamiento/ImagenesCaras/s11/10.pgm, 11
../datosEntrenamiento/ImagenesCaras/s11/1.pgm, 11
../datosEntrenamiento/ImagenesCaras/s12/10.pgm, 12
../datosEntrenamiento/ImagenesCaras/s12/1.pgm, 12
../datosEntrenamiento/ImagenesCaras/s13/10.pgm, 13
../datosEntrenamiento/ImagenesCaras/s13/1.pgm, 13
../datosEntrenamiento/ImagenesCaras/s14/10.pgm, 14
../datosEntrenamiento/ImagenesCaras/s14/1.pgm, 14
../datosEntrenamiento/ImagenesCaras/s15/10.pgm, 15
../datosEntrenamiento/ImagenesCaras/s15/1.pgm, 15
../datosEntrenamiento/ImagenesCaras/s16/10.pgm, 24
../datosEntrenamiento/ImagenesCaras/s16/1.pgm, 16
../datosEntrenamiento/ImagenesCaras/s17/10.pgm, 17
../datosEntrenamiento/ImagenesCaras/s17/1.pgm, 4
../datosEntrenamiento/ImagenesCaras/s18/10.pgm, 18
../datosEntrenamiento/ImagenesCaras/s18/1.pgm, 18
../datosEntrenamiento/ImagenesCaras/s19/10.pgm, 19
../datosEntrenamiento/ImagenesCaras/s19/1.pgm, 19
../datosEntrenamiento/ImagenesCaras/s20/10.pgm, 29
../datosEntrenamiento/ImagenesCaras/s20/1.pgm, 30
../datosEntrenamiento/ImagenesCaras/s21/10.pgm, 21
../datosEntrenamiento/ImagenesCaras/s21/1.pgm, 21
../datosEntrenamiento/ImagenesCaras/s22/10.pgm, 22
../datosEntrenamiento/ImagenesCaras/s22/1.pgm, 22
../datosEntrenamiento/ImagenesCaras/s23/10.pgm, 23
../datosEntrenamiento/ImagenesCaras/s23/1.pgm, 38
../datosEntrenamiento/ImagenesCaras/s24/10.pgm, 24
../datosEntrenamiento/ImagenesCaras/s24/1.pgm, 24
../datosEntrenamiento/ImagenesCaras/s25/10.pgm, 25
../datosEntrenamiento/ImagenesCaras/s25/1.pgm, 25
../datosEntrenamiento/ImagenesCaras/s26/10.pgm, 26
../datosEntrenamiento/ImagenesCaras/s26/1.pgm, 26
../datosEntrenamiento/ImagenesCaras/s27/10.pgm, 27
../datosEntrenamiento/ImagenesCaras/s27/1.pgm, 27
../datosEntrenamiento/ImagenesCaras/s28/10.pgm, 37
../datosEntrenamiento/ImagenesCaras/s28/1.pgm, 37
../datosEntrenamiento/ImagenesCaras/s29/10.pgm, 29
../datosEntrenamiento/ImagenesCaras/s29/1.pgm, 29
../datosEntrenamiento/ImagenesCaras/s30/10.pgm, 30
../datosEntrenamiento/ImagenesCaras/s30/1.pgm, 30
../datosEntrenamiento/ImagenesCaras/s31/10.pgm, 34
../datosEntrenamiento/ImagenesCaras/s31/1.pgm, 31
../datosEntrenamiento/ImagenesCaras/s32/10.pgm, 32
../datosEntrenamiento/ImagenesCaras/s32/1.pgm, 32
../datosEntrenamiento/ImagenesCaras/s33/10.pgm, 33
../datosEntrenamiento/ImagenesCaras/s33/1.pgm, 33
../datosEntrenamiento/ImagenesCaras/s34/10.pgm, 34
../datosEntrenamiento/ImagenesCaras/s34/1.pgm, 34
../datosEntrenamiento/ImagenesCaras/s35/10.pgm, 40
../datosEntrenamiento/ImagenesCaras/s35/1.pgm, 5
../datosEntrenamiento/ImagenesCaras/s36/10.pgm, 36
../datosEntrenamiento/ImagenesCaras/s36/1.pgm, 36
../datosEntrenamiento/ImagenesCaras/s37/10.pgm, 37
../datosEntrenamiento/ImagenesCaras/s37/1.pgm, 37
../datosEntrenamiento/ImagenesCaras/s38/10.pgm, 38
../datosEntrenamiento/ImagenesCaras/s38/1.pgm, 38
../datosEntrenamiento/ImagenesCaras/s39/10.pgm, 39
../datosEntrenamiento/ImagenesCaras/s39/1.pgm, 39
../datosEntrenamiento/ImagenesCaras/s40/10.pgm, 5
../datosEntrenamiento/ImagenesCaras/s40/1.pgm, 40
../datosEntrenamiento/ImagenesCaras/s41/10.pgm, 41
../datosEntrenamiento/ImagenesCaras/s41/1.pgm, 16
