24438495628.09133,24438495687.56255,102608736734.5667,29926301949.61617,3.006849162926301,-25344304016.45794,-103858031238.4765,-68865023893.42891,-23929658447.6445,-28073114164.09319,-15691199081.63566,-16428132151.69551,-4159201518.808794,95904094181.26709,-3925336511.308953,69368047313.57253,22607202895.6855,16974348970.97933,15452702977.03509,-121138960385.3484,-16330277106.75473,-22800780696.13627,-228917750597.9031,25150325817.23564,25150325801.13263
87196823015.52792,-135385287815.0311,39927646768.7524,40057900260.40524,52293562138.10654,64308838447.01978,149941670522.8764,-12802394621.02494,-14870364425.75812,15757974629.43997,142649498159.0212,-221665626407.1118,-26705712456.84401,-93647516492.30077,-2267216841.053539,30952465795.60682,-207664996.0333602,-57916810838.70276,31859175120.60309,31963203843.11251,80054237840.42889,-47862333803.92075,-20293586717.9901,54148884288.44117,378264549905.1519
-303962298082.9774,60238168201.11314,186977251354.6527,-10946984071.09988,-99442108574.92926,10760366279.81629,-22785645759.51758,-41334036505.19172,-153032489529.8037,-81048757637.46516,21685561906.28046,-12301995209.12781,-50171117833.26453,-153011875861.3403,26888848115.50285,-67787482605.92747,-91857553717.24075,-124047707963.8191,-166000691445.1754,65406907846.57127,-17853780554.43908,-37048965734.69968,-23961542866.49458,70249078042.96262,2267216943.853008
118288617414.7084,-31865128687.30239,-155497269286.316,26153380715.54816,15267350583.34006,-34895024277.06714,-2056512939.225075,-17034636322.14384,43450807371.65393,5526295119.828306,4408816318.402199,-10410153617.42979,36304927151.4342,7249272354.43734,-75356973393.98207,94512581861.83563,20511567086.05279,-427356025.9871688,-97584622064.55054,-16022396408.13359,17998918068.7832,42070193684.08897,-47021466215.51669,-43749147771.09029,-7704963244.520804
36873302515.74239,50182224732.06808,-38892256852.57402,-6109457427.041671,-46724282206.30269,-7990283567.820816,76412972118.16154,-36817128989.18785,10318343150.36895,27374346400.93144,-29968018242.74637,58316191277.05312,-5563216113.594761,-54064758996.40931,-32351049819.85099,47057402830.89317,-4875412680.825466,21602888911.08989,20488013937.93703,-27304659527.23718,-291377744.0974388,18723205139.89382,-35537130097.4396,-20161963423.42776,-26624426197.08667
-8402758008.029181,-26870683906.28236,24139809756.01192,35307610812.57919,53776593379.38853,34702381334.50954,-42003084441.90077,14753673681.43712,-30810234120.57375,51719403895.68449,82501357560.77893,-60869686360.92778,-6426537433.844193,52953472391.47202,-14183209721.35779,32437643809.75449,-22465609970.3437,5442137692.585467,-26460236414.71103,4740353377.115738,36941017155.68715,-26603594105.48766,10696451032.18847,-1397313416.63382,1100438349.240967
12064952846.2671,20253768057.86886,72562929558.08719,-4240003271.901661,17952189681.37618,21906439401.98649,-3416825574.701017,52663902311.89783,29346843957.0282,-21856878118.69764,-18224714190.90417,-18598373447.22929,7814902776.30471,53125695459.70243,16039105044.50459,-44490200929.78856,11618628852.8923,-16893329216.22525,-107953877410.4064,-37508503947.75127,-14928982640.27531,13763686241.44063,1588195376.462238,-2808507655.215332,7929900291.425808
9692723399.006367,21574201833.25315,28952002647.77907,35625037036.71512,-54146747420.9482,54457378033.03424,29434041153.50388,-31898206303.21952,-5493662724.980585,-16592138763.86734,67970841653.04194,-11615810350.19389,-23765619315.62739,2270534539.248726,-30367007044.88376,-12088151379.68324,-3421561892.143379,-35156994274.51181,-2079839254.744618,-28150683100.4608,13763686241.44069,-772455475.7373257,-704368452.673193,0,2.288818359375e-05
15835719025.20605,15835719087.43925,-9887245224.659784,53925553925.90032,22437106928.52573,-10055770996.83146,-35889860533.76431,-14618452484.29064,-5309659862.736967,-389479083.4999657,21713148683.37996,2738516536.728958,975266100.7088709,13354104354.53441,-14152007579.04829,-28418132306.51993,15972237768.72009,9000828902.742346,-27746517839.64061,-10226148446.2382,6296567450.946307,-3373217328.428671,0,5.7220458984375e-06,34614860222.28185
11410095541.46264,-17272805134.09992,-27826015152.52235,-24553058151.49292,-49791099105.35094,-9540152239.21413,-347445546.1528134,-22001284704.04643,41644576096.21542,3353716543.816697,8563842996.18259,-2204920710.759468,-2754718185.834408,-3012094478.937378,-9356105972.149094,24731099811.51007,-14784875424.0144,5246097902.465584,-3338135463.67617,3624305313.468838,2498011602.569489,20597468635.67687,15674072646.10849,1.9073486328125e-06,-9.5367431640625e-07
