19625429824.20424,19625429822.48532,-5552389841.059099,12509020531.22758,7.040469768241621,35086355957.2384,33118742174.37657,-28456885934.28324,-20552724127.76111,-23691219916.11305,-20178551736.54321,97659057878.68665,-62593369223.74771,-115617033870.9359,-116304499226.3565,-80602122589.73499,-12491717965.28102,-90612915677.869,-186210095922.153,-15194889835.36914,32415787988.68436,-56743421310.68472,-83389684440.90253,121809962431.1298,121809962475.5737
-73589799577.48373,-159323036192.2268,-88000806913.23096,-122899232732.8899,-179061003614.4686,-46183582056.98494,-142500467265.2915,-111146659821.5984,-247748007090.9895,-235760937548.092,-40186945759.2235,50461739003.42118,82066437532.82861,106619760387.0908,-73532484134.89729,-52837103409.74393,124950855998.9914,-89824518037.68584,-89824518037.95663,4264892743.875296,73355129058.56175,-212280826098.8653,-190375415549.3025,-57129912292.73493,-63934058114.13264
40157940546.89082,14337600280.22322,128474240864.0807,148759094168.3805,167837638046.6794,154873395934.3881,173951939857.0551,180354435552.7871,32409468645.9003,26245711288.97224,62673871406.51147,10267111479.46229,-71582493415.4118,53798706146.72549,43533522156.15266,30414125180.1575,193036221396.7074,5100589956.575002,-50271095191.85316,196644256281.7217,274299269658.1273,-33876730139.77119,-2233535001.124508,-208921838335.7677,41972906557.32219
-28715497568.29517,-5575008005.30839,30301909426.75638,11223365520.59082,11223365580.64851,-7166199781.286545,74683405098.00336,-43594359817.06189,-50697794379.75419,-134522021174.5052,30822409450.62868,90391694829.36108,27342649632.66434,128137908471.426,16066521468.07053,71631659729.35896,-12782224518.87657,-146778107084.4408,-217915176121.9964,-34019681335.71292,97820683128.62456,26255587883.14483,32085223157.98078,2662431324.691293,35086355957.2782
-35086355939.66318,-35086356014.23818,6397497385.79277,-74078462213.11417,-35086355946.6638,-9238741962.600464,48462160509.56824,-19456206020.64936,79177395123.04924,75796921561.42661,-24236227281.11998,-63246988194.31279,70252628354.66721,-14802277822.34436,-20777019904.27654,14386058532.99967,16040761958.10862,-51236426360.02309,17143011490.62788,-43026588157.37198,-4589854281.761755,-8855298978.635113,5629659083.20356,76785527021.91333,15802287078.88309
-2997985637.421921,73839186516.36267,35538916355.6377,3879988375.887527,33133035588.86821,79159710673.20303,12429002857.95213,16280649102.67886,-49576211104.63142,60640662092.98891,-75686979771.81816,-41905339921.86898,23282669849.05817,29153572290.21236,23282669746.07799,8091662937.747168,17008386510.42213,-74250303901.45261,-66557047556.17359,-84881543946.88947,71839007401.61696,-18900433942.42294,17740012197.90828,-15536328936.18297,-10614915785.166
-17155042843.24646,-31196115882.6589,-10762841800.49188,28512418660.50197,42636200470.80853,31976810374.84597,-32585408677.95719,-28117750296.40253,-16814551371.58715,9577092373.311592,-36449582597.04965,19050184332.98779,-20210810958.82986,-10418939293.54645,10708873962.74819,-19278908934.04062,35551734091.5273,29176475878.25596,-83168818953.86444,-66549050146.09493,-85916498694.21959,-983381793.7361965,-15645051247.98329,-72499181527.02275,11803686262.98619
9429859031.385296,12053900371.24205,-33972774575.30959,-27165030591.1675,-22886978413.22665,23139696557.22448,-38253348845.11431,10436666948.95386,-25261525811.25088,3368457882.132195,-14060863418.95493,18894439996.35279,-9771134967.400696,71877214122.33362,-9771134997.336781,53981351907.82156,65925782820.80122,6860758633.717148,-20437378672.57956,-14720431235.97231,17356836545.23783,-2602707689.089916,-26874931033.59471,-13308484600.04249,-25881187981.25621
-2032551178.844162,-2032551243.634626,4858169759.223333,27128176309.06069,-2032551072.485542,-3789082414.668977,-22533489599.90139,-16886434103.63489,-13116218006.63339,-78650889473.88997,-5276747512.989362,-29081649608.69332,-11546343535.14315,-2590121541.147947,-28379825289.93101,13586880352.71737,-32014299591.87234,-2034580617.486485,10053496497.33201,114811942.1987343,36915044209.90878,-3033832725.789322,-4.38690185546875e-05,3.4332275390625e-05,8.58306884765625e-05
-28234291969.40845,-31257701185.49572,-11533613864.39727,29259953676.28782,14874882984.03525,20567433342.06931,9591427691.348537,-22862364810.09643,-11312846876.84354,-32061618418.92229,13187814402.41638,72350788063.94435,-1919320758.148025,-26589409972.46946,-12710515229.39512,17292838039.6479,-11447207921.73338,8329270465.620142,-62733131867.93225,12683597169.73128,3195073965.108673,0,1.9073486328125e-06,-10497913434.94762,2032551224.18779
10446930978.68113,41272117611.27198,31617906226.6909,25690516260.36978,14819244478.76484,8482131751.794689,-35785001547.57498,-41195743918.54328,29205192571.21534,477060452.4280672,13756706817.31086,-38230803214.34458,12404336653.30506,13516485362.14803,42279029505.58704,-25978999328.20785,6998612408.859009,-18848560066.03983,41980877556.80771,21316907784.73322,-4078378731.437517,-19742832999.51826,-9853798482.902411,-1.52587890625e-05,-3.814697265625e-06
10446930978.68115,-6122839280.170214,-2433495756.14103,10807896620.22042,-22700739006.87575,-13793327438.12753,-6878219064.921466,-12120273525.28481,-7299807750.502712,-32510686451.38382,32867868901.66257,20127057486.5543,514319961.7531838,-18002433356.53806,36469274431.5053,-36321816337.5939,-8898659285.159252,25169308320.77391,339078113.8292389,12117431585.09619,-6457643439.927588,32998237942.85307,-28526033426.75085,7.62939453125e-06,9.5367431640625e-06
