-8858056787.828798,-8858056819.112064,1791935380.00452,35571567002.82276,12.87049409065727,108522490430.4348,60943523924.25381,-84226509071.76773,-6127434529.215815,81437222402.44038,-15496353262.60466,9138719507.433756,-167240360870.0057,-46860654886.51212,137355533.6627526,27653837758.69347,13810310822.84621,388623068921.0243,1102285324254.914,69552492042.38982,-18350797656.02074,-63006879035.9021,-88168764250.84711,-166873505911.5121,516528423.6267456
1189623848.727497,-46046760267.09905,-13378284069.70701,-13263635306.16696,5674901440.25505,15137350621.2365,30213246064.37039,2171860038.816745,6443653350.581281,-10236961531.28524,-1047515626.288072,31142271034.92439,9051618526.321558,-2401591634.852634,10335723269.65678,30638429334.6735,16344440489.17649,-258338795112.1735,-7595059094.159973,725285054.8212891,13626880486.59732,2318012866.189027,14200832169.20934,0,3.0517578125e-05
-10691684005.23979,-5225106403.896288,3277945665.135324,6482833997.59691,10961666822.8636,10693985516.88681,16368729854.74765,-1.430511474609375e-05,-1082247799.567915,9.5367431640625e-07,-11005693202.25107,8618601936.851757,-11710371651.3951,1.430511474609375e-06,-7.62939453125e-06,0,11818532494.77723,-11637402439.48302,6405688460.311493,6728980643.29247,-3.814697265625e-06,0,3.337860107421875e-06,3.814697265625e-06,1.9073486328125e-06
-1461262335.537464,-172591881.7575626,-979581807.4972143,22670025091.12313,19686003226.33327,12639348552.6855,-1509514767.829938,-3793539991.570884,-21782655524.33847,4019118472.454269,1845649075.234098,0,-1082247799.567905,0,4566457603.717412,11818532494.77723,-4543375722.191566,6728980643.292469,0,0,0,0,0,0,0
-1461262335.537464,-172591881.7575626,14745708606.5882,16032003543.93924,3277945665.135321,-1110562377.18704,-1313897636.779408,-5849310084.747293,-7691253178.940811,1514895828.276356,8247584906.781958,0,0,0,8897156696.040436,-1069205137.189943,5646732843.724566,4566457603.717412,0,0,0,0,0,0,0
-1461262335.537464,13014978178.824,949885712.9112897,-3582152541.249344,20995433210.31946,-84101850.79207611,-11710371651.3951,835992495.7386322,6200325554.043935,8247584906.781958,-3793539991.570884,0,-737198923.319622,17955263457.20522,-4908421796.190533,0,0,0,0,0,3484209804.149508,0,0,0,0
7696779705.182396,6651385031.191315,2869659935.492777,-1934940995.457484,5120314003.937054,-1896207167.394029,10079247675.15393,2125309843.131572,8247584906.781958,4973319229.766963,-4339795316.917354,6405688460.311493,8024992503.20634,2348083516.335989,-7256505312.526525,0,0,0,0,0,0,0,0,59388143.5746932,-3783291568.556519
7156613594.383686,-7291897464.991727,-1415750886.635866,-693288789.4530869,39736138.37366354,-3006367425.82724,1731156346.886847,10892853587.38484,-3183125976.715669,4896173692.481544,0,19829045981.51712,-4380897126.956481,-11050045304.09741,0,0,0,0,0,0,2772114985.14978,0,710177999.7431641,0,0
6590646518.771294,5189217681.625051,-3853673679.697365,-664424315.4575586,-1420512941.334351,-3308520521.878004,-4729924626.927742,6819802949.513512,6644863693.736357,-3183125976.715669,17037998370.23976,-4380897126.956481,-773671314.9296207,-4339795316.917354,-3793539991.570884,0,5850216260.010864,-3078101274.861064,0,0,-302632230.4751511,353640026.1397984,0,0,0
-1461262335.537464,-1486668098.180416,5021596505.280479,4969598511.034805,-941951439.8903275,-737198923.319622,15522533363.96852,-983210791.4608955,7996041044.675753,12473206175.0249,-5772981372.815608,-8766020080.356464,5850216260.010864,0,-744894496.6544523,0,-3793539991.570884,0,-3307752790.225044,2395360999.16807,963399586.7216201,0,0,0,0
-1461262335.537464,6056231600.436615,-2113229648.740128,921778359.6713753,3222461620.381214,8050846576.304512,-6391865494.389991,7761596008.339664,16199013558.23999,-4380897126.956481,-3870657993.604467,-955525542.0255866,-2901599013.689065,0,0,6482833997.596906,-6203169420.340706,-788419431.820992,-315507678.0167162,669147704.156515,0,0,0,0,0
-1461262335.537464,6302860847.241272,4353169046.39456,0,-41636892717.98248,2419958943.121859,-2926108861.872395,5751942489.587347,-3153218111.766617,-9435193397.073711,-3183125976.715669,2645268680.602884,0,-242454366.4466553,-3307752790.225044,1613036313.890765,0,2441279617.613613,-3124392287.414369,0,0,0,0,0,0
14748623602.73761,14748623640.81915,2537520140.071686,-2018735995.038609,2952888124.978291,18529081566.1523,8735024206.014858,-6900851932.412546,-3662494962.99504,-6223889947.47933,-2178688084.547186,-3183125976.715669,1810466236.684593,3005120559.749892,-1509514767.829938,-226572589.6677723,-1397368150.183543,-722936541.7026117,0,-1460333213.364272,0,0,0,0,0
